Prop,Kota,Kec,Kel,TPS,01 KPU,02 KPU,01 KawalPemilu,02 KawalPemilu,01 KawalPilpres,02 KawalPilpres,01 AyoJagaTPS,02 AyoJagaTPS
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,TPS 138,100,111,100,111,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,TPS 057,128,127,0,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALIMESTER,TPS 01,0,0,89,158,89,158,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,TPS 011,103,131,103,131,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,TPS 114,98,133,98,133,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,TPS 085,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,TPS 103,0,0,86,45,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,TPS 076,0,0,92,154,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,TPS 077,56,206,56,206,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,TPS 039,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,TPS 036,135,34,135,34,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,TPS 039,0,0,110,113,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,TPS 080,55,187,55,187,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALIMESTER,TPS 27,115,102,115,102,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,TPS 092,163,57,0,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,TPS 20,0,0,38,203,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,TPS 004,0,0,98,153,59,201,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,TPS 082,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,TPS 50,0,0,105,119,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,TPS 097,0,0,0,0,111,158,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,TPS 58,0,0,70,157,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,TPS 082,51,163,51,163,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,TPS 113,191,25,191,25,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,TPS 065,0,0,38,186,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,TPS 090,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,TPS 011,0,0,94,148,0,0,0,0
DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,TPS 040,83,164,83,164,0,0,0,0
