Prop,Kota,Kec,Kel,TPS,01 KPU,02 KPU,01 KawalPemilu,02 KawalPemilu,01 KawalPilpres,02 KawalPilpres,01 AyoJagaTPS,02 AyoJagaTPS
SUMATERA BARAT,PESISIR SELATAN,IV JURAI,BUNGA PASANG SALIDO,TPS 09,21,163,21,163,0,0,0,0
SUMATERA BARAT,TANAH DATAR,BATIPUH,BATIPUAH BARUAH,TPS 20,14,111,0,0,0,0,0,0
SUMATERA BARAT,KOTA PADANG,PADANG UTARA,GUNUNG PANGILUN,TPS 02,28,152,28,152,0,0,0,0
SUMATERA BARAT,PADANG PARIAMAN,LUBUK ALUNG,LUBUK ALUNG,TPS 19,0,0,0,0,0,0,0,0
SUMATERA BARAT,PESISIR SELATAN,LUNANG,LUNANG,TPS 02,37,174,37,174,0,0,0,0
SUMATERA BARAT,LIMA PULUH KOTA,PAYAKUMBUH,TAEH BARUAH,TPS 20,0,0,0,0,0,0,0,0
SUMATERA BARAT,SOLOK,LEMBAH GUMANTI,SUNGAI NANAM,TPS 65,0,0,0,0,0,0,0,0
SUMATERA BARAT,AGAM,TILATANG KAMANG,KOTO TANGAH,TPS 04,16,163,16,163,0,0,0,0
SUMATERA BARAT,AGAM,LUBUK BASUNG,LUBUK BASUNG,TPS 023,18,137,18,137,0,0,0,0
SUMATERA BARAT,AGAM,TILATANG KAMANG,GADUIK,TPS 23,9,180,9,180,0,0,0,0
SUMATERA BARAT,DHARMASRAYA,SITIUNG,SITIUNG,TPS 03,90,116,90,116,0,0,0,0
SUMATERA BARAT,SIJUNJUNG,SUMPUR KUDUS,TAMPARUNGO,TPS 3,45,197,45,197,0,0,0,0
SUMATERA BARAT,DHARMASRAYA,PULAU PUNJUNG,SUNGAI DAREH,TPS 10,18,242,18,242,0,0,0,0
SUMATERA BARAT,PADANG PARIAMAN,BATANG GASAN,MALAI V SUKU,TPS 02,9,183,9,183,0,0,0,0
SUMATERA BARAT,AGAM,TILATANG KAMANG,KAPAU,TPS 05,8,144,8,144,0,0,0,0
SUMATERA BARAT,KOTA PADANG,PADANG TIMUR,PARAK GADANG TIMUR,TPS 20,18,121,18,121,0,0,0,0
SUMATERA BARAT,KOTA PADANG,LUBUK BEGALUNG,"PEGAMBIRAN, AMPALU NAN XX",TPS 01,16,229,16,229,0,0,0,0
SUMATERA BARAT,KOTA PARIAMAN,PARIAMAN TENGAH,KAMPUNG JAWA II,TPS 1,29,165,29,165,0,0,0,0
SUMATERA BARAT,KOTA PARIAMAN,PARIAMAN UTARA,NARAS I,TPS 3,119,198,0,0,0,0,0,0
SUMATERA BARAT,PESISIR SELATAN,SILAUT,PASIR BINJAI,TPS 1,107,54,0,0,0,0,0,0
SUMATERA BARAT,KOTA PADANG,NANGGALO,KAMPUNG LAPAI,TPS 06,27,163,27,163,0,0,0,0
SUMATERA BARAT,PESISIR SELATAN,RANAH PESISIR,SUNGAI TUNU UTARA,TPS 9,9,167,9,167,0,0,0,0
SUMATERA BARAT,KOTA PADANG PANJANG,PADANG PANJANG BARAT,PASAR USANG,TPS 05,62,123,62,123,0,0,0,0
SUMATERA BARAT,KOTA PADANG,NANGGALO,KURAO PAGANG,TPS 05,15,169,0,0,0,0,0,0
SUMATERA BARAT,KOTA SOLOK,LUBUK SIKARAH,VI SUKU,TPS 04,62,125,62,125,0,0,0,0
SUMATERA BARAT,LIMA PULUH KOTA,MUNGKA,MUNGKA,TPS 24,19,120,19,120,0,0,0,0
SUMATERA BARAT,PASAMAN BARAT,PASAMAN,LINGKUANG AUA,TPS 75,0,0,0,0,0,0,0,0
SUMATERA BARAT,SIJUNJUNG,KAMANG BARU,KAMANG,TPS 33,32,112,32,112,0,0,0,0
SUMATERA BARAT,KEPULAUAN MENTAWAI,SIKAKAP,SIKAKAP,TPS 08,0,0,0,0,0,0,0,0
SUMATERA BARAT,AGAM,LUBUK BASUNG,MANGGOPOH,TPS 05,26,132,26,132,0,0,0,0
SUMATERA BARAT,PESISIR SELATAN,LINGGO SARI BAGANTI,AIR HAJI,TPS 8,17,130,0,0,0,0,0,0
SUMATERA BARAT,AGAM,BANUHAMPU,KUBANG PUTIAH,TPS 03,12,141,12,141,0,0,0,0
SUMATERA BARAT,TANAH DATAR,PADANG GANTING,PADANG GANTING,TPS 17,0,0,0,0,0,0,0,0
SUMATERA BARAT,SOLOK,BUKIT SUNDI,MUARO PANEH,TPS 46,11,139,0,0,0,0,0,0
SUMATERA BARAT,KOTA PAYAKUMBUH,PAYAKUMBUH BARAT,LABUAH BASILANG,TPS 1,58,218,58,218,0,0,0,0
SUMATERA BARAT,AGAM,AMPEK ANGKEK,BIARO GADANG,TPS 06,15,117,15,117,0,0,0,0
SUMATERA BARAT,PADANG PARIAMAN,PATAMUAN,TANDIKEK BARAT,TPS 1,8,59,8,59,0,0,0,0
SUMATERA BARAT,PASAMAN,PANTI,PANTI SELATAN,TPS 21,0,0,0,0,0,0,0,0
SUMATERA BARAT,KOTA SOLOK,LUBUK SIKARAH,TANAH GARAM,TPS 24,11,131,0,0,0,0,0,0
SUMATERA BARAT,AGAM,LUBUK BASUNG,MANGGOPOH,TPS 46,4,232,4,232,0,0,0,0
SUMATERA BARAT,DHARMASRAYA,SEMBILAN KOTO,KOTO NAN EMPAT DIBAWUH,TPS 3,79,178,0,0,0,0,0,0
SUMATERA BARAT,PASAMAN,RAO,PADANG MANTINGGI,TPS 06,0,0,0,0,0,0,0,0
SUMATERA BARAT,KOTA PADANG,KURANJI,KURANJI,TPS 74,0,0,0,0,0,0,0,0
SUMATERA BARAT,AGAM,TANJUNG MUTIARA,TIKU SELATAN,TPS 10,11,154,11,154,0,0,0,0
SUMATERA BARAT,KOTA PADANG,KURANJI,SUNGAI SAPIH,TPS 37,10,116,10,116,0,0,0,0
SUMATERA BARAT,SOLOK,PANTAI CERMIN,LOLO,TPS 08,13,114,0,0,0,0,0,0
SUMATERA BARAT,PASAMAN BARAT,TALAMAU,TALU,TPS 30,0,0,0,0,0,0,0,0
SUMATERA BARAT,PESISIR SELATAN,LENGAYANG,LAKITAN TIMUR,TPS 8,34,170,34,170,0,0,0,0
SUMATERA BARAT,SOLOK,GUNUNG TALANG,TALANG,TPS 10,28,85,28,85,0,0,0,0
SUMATERA BARAT,AGAM,TANJUNG RAYA,TANJUNG SANI,TPS 21,11,104,0,0,0,0,0,0
SUMATERA BARAT,PASAMAN,PADANG GELUGUR,PADANG GELUGUR,TPS 23,0,0,0,0,0,0,0,0
SUMATERA BARAT,KOTA PADANG,PADANG UTARA,ULAK KARANG SELATAN,TPS 06,24,154,24,154,0,0,0,0
SUMATERA BARAT,PESISIR SELATAN,BAYANG,GURUN PANJANG UTARA,TPS 4,20,153,20,153,0,0,0,0
SUMATERA BARAT,KOTA PADANG,PADANG TIMUR,JATI,TPS 27,14,134,14,134,0,0,0,0
SUMATERA BARAT,AGAM,TILATANG KAMANG,KOTO TANGAH,TPS 16,16,167,16,167,0,0,0,0
SUMATERA BARAT,KOTA PADANG,KOTO TANGAH,PARUPUK TABING,TPS 05,0,0,0,0,0,0,0,0
SUMATERA BARAT,PASAMAN,RAO,TARUANG TARUANG,TPS 49,0,0,0,0,0,0,0,0
SUMATERA BARAT,AGAM,TANJUNG RAYA,SUNGAI BATANG,TPS 01,27,156,27,156,0,0,0,0
SUMATERA BARAT,SOLOK,BUKIT SUNDI,KINARI,TPS 05,25,189,25,189,0,0,0,0
SUMATERA BARAT,PASAMAN BARAT,SUNGAI AUA,SUNGAI AUA,TPS 098,0,0,0,0,0,0,0,0
SUMATERA BARAT,AGAM,TANJUNG RAYA,KOTO GADANG,TPS 2,15,129,15,129,0,0,0,0
SUMATERA BARAT,PADANG PARIAMAN,SINTUAK TOBOH GADANG,TOBOH GADANG,TPS 07,13,87,13,87,0,0,0,0
SUMATERA BARAT,DHARMASRAYA,TIMPEH,TARATAK TINGGI,TPS 01,104,119,0,0,0,0,0,0
SUMATERA BARAT,AGAM,CANDUNG,LASI,TPS 12,16,146,16,146,0,0,0,0
SUMATERA BARAT,KOTA PARIAMAN,PARIAMAN SELATAN,SIKABU,TPS 1,2,113,2,113,0,0,0,0
SUMATERA BARAT,KEPULAUAN MENTAWAI,PAGAI UTARA,SAUMANGANYAK,TPS 14,0,0,0,0,0,0,0,0
SUMATERA BARAT,KOTA BUKITTINGGI,AUR BIRUGO TIGO BALEH,KUBU TANJUNG,TPS 6,8,130,8,130,0,0,0,0
SUMATERA BARAT,PADANG PARIAMAN,IV KOTO AUR MALINTANG,III KOTO AUR MALINTANG SELATAN,TPS 02,22,131,22,131,0,0,0,0
SUMATERA BARAT,KOTA PADANG,KURANJI,PASAR AMBACANG,TPS 23,16,230,16,230,0,0,0,0
SUMATERA BARAT,KOTA PARIAMAN,PARIAMAN TIMUR,AIR SANTOK,TPS 4,21,176,21,176,0,0,0,0
SUMATERA BARAT,KOTA PADANG,NANGGALO,KURAO PAGANG,TPS 22,32,158,32,158,0,0,0,0
SUMATERA BARAT,PESISIR SELATAN,AIRPURA,INDERAPURA TIMUR,TPS 8,23,127,23,127,0,0,0,0
SUMATERA BARAT,KEPULAUAN MENTAWAI,SIPORA SELATAN,MARA,TPS 1,0,0,0,0,0,0,0,0
SUMATERA BARAT,PASAMAN,LUBUK SIKAPING,TANJUANG BARINGIN,TPS 03,25,193,25,193,0,0,0,0
SUMATERA BARAT,AGAM,PALUPUH,PASIA LAWEH,TPS 05,35,130,35,130,0,0,0,0
SUMATERA BARAT,SOLOK,PANTAI CERMIN,SURIAN,TPS 41,0,0,0,0,0,0,0,0
SUMATERA BARAT,TANAH DATAR,SUNGAYANG,TANJUNG,TPS 4,0,0,0,0,0,0,0,0
SUMATERA BARAT,PESISIR SELATAN,KOTO XI TARUSAN,TARATAK SEI LUNDANG,TPS 1,9,143,9,143,0,0,0,0
SUMATERA BARAT,AGAM,PELEMBAYAN,TIGO KOTO SILUNGKANG,TPS 20,11,98,11,98,0,0,0,0
SUMATERA BARAT,LIMA PULUH KOTA,GUGUAK,VII KOTO TALAGO,TPS 04,27,135,27,135,0,0,0,0
SUMATERA BARAT,PESISIR SELATAN,RANAH PESISIR,SUNGAI TUNU BARAT,TPS 04,13,154,13,154,0,0,0,0
SUMATERA BARAT,PASAMAN,RAO,PADANG MANTINGGI,TPS 07,15,136,15,136,0,0,0,0
SUMATERA BARAT,KOTA PADANG PANJANG,PADANG PANJANG BARAT,BALAI-BALAI,TPS 05,21,103,21,103,0,0,0,0
SUMATERA BARAT,PESISIR SELATAN,IV JURAI,PAINAN SELATAN PAINAN,TPS 09,27,113,27,113,0,0,0,0
SUMATERA BARAT,KOTA SOLOK,LUBUK SIKARAH,KAMPAI TABU KARAMBIA,TPS 2,6,148,6,148,0,0,0,0
SUMATERA BARAT,KOTA PADANG,KOTO TANGAH,KOTO PANJANG IKUA KOTO,TPS 02,18,200,18,200,0,0,0,0
SUMATERA BARAT,SOLOK,BUKIT SUNDI,MUARO PANEH,TPS 40,11,142,0,0,0,0,0,0
SUMATERA BARAT,PADANG PARIAMAN,SINTUAK TOBOH GADANG,TOBOH GADANG TIMUR,TPS 2,7,172,7,172,0,0,0,0
SUMATERA BARAT,AGAM,KAMANG MAGEK,KAMANG MUDIAK,TPS 26,11,195,11,195,0,0,0,0
SUMATERA BARAT,DHARMASRAYA,KOTO BESAR,ABAI SIAT,TPS 05,30,214,0,0,0,0,0,0
SUMATERA BARAT,KEPULAUAN MENTAWAI,SIPORA SELATAN,BERIULOU,TPS 2,0,0,0,0,0,0,0,0
SUMATERA BARAT,AGAM,PALUPUH,NAN TUJUAH,TPS 06,1,109,1,109,0,0,0,0
SUMATERA BARAT,LIMA PULUH KOTA,AKABILURU,KOTO TANGAH BATU AMPA,TPS 18,5,134,5,134,0,0,0,0
SUMATERA BARAT,PASAMAN BARAT,SUNGAI AUA,SUNGAI AUA,TPS 025,0,0,0,0,0,0,0,0
SUMATERA BARAT,AGAM,AMPEK ANGKEK,AMPANG GADANG,TPS 01,8,132,8,132,0,0,0,0
SUMATERA BARAT,SIJUNJUNG,KAMANG BARU,MALORO,TPS 5,15,167,15,167,0,0,0,0
SUMATERA BARAT,DHARMASRAYA,SUNGAI RUMBAI,KURNIA SELATAN,TPS 19,196,55,196,55,0,0,0,0
SUMATERA BARAT,SOLOK,IX KOTO SEI LASI,TARUANG-TARUANG,TPS 7,12,136,12,136,0,0,0,0
SUMATERA BARAT,PASAMAN BARAT,PASAMAN,LINGKUANG AUA,TPS 83,10,177,10,177,0,0,0,0
SUMATERA BARAT,SOLOK,KUBUNG,PANYAKALAN,TPS 01,12,175,12,175,0,0,0,0
SUMATERA BARAT,AGAM,AMPEK ANGKEK,LAMBAH,TPS 08,18,117,18,117,0,0,0,0
SUMATERA BARAT,LIMA PULUH KOTA,GUGUAK,GUGUAK VIII KOTO,TPS 39,22,211,22,211,0,0,0,0
SUMATERA BARAT,PASAMAN BARAT,LEMBAH MELINTANG,UJUNG GADIANG,TPS 103,0,0,0,0,0,0,0,0
SUMATERA BARAT,PASAMAN,MAPAT TUNGGUL,MUARA TAIS,TPS 01,31,120,31,120,0,0,0,0
SUMATERA BARAT,PASAMAN,LUBUK SIKAPING,PAUAH,TPS 16,0,0,0,0,0,0,0,0
SUMATERA BARAT,SIJUNJUNG,KAMANG BARU,KUNANGAN PARIT RANTANG,TPS 02,13,210,13,210,0,0,0,0
SUMATERA BARAT,AGAM,LUBUK BASUNG,MANGGOPOH,TPS 34,25,173,25,173,0,0,0,0
SUMATERA BARAT,SOLOK,KUBUNG,KOTO HILALANG,TPS 08,14,121,14,121,0,0,0,0
SUMATERA BARAT,KOTA PADANG,KURANJI,ANDURING,TPS 25,12,178,12,178,0,0,0,0
SUMATERA BARAT,KOTA PADANG,KOTO TANGAH,DADOK TUNGGUL HITAM,TPS 28,31,159,31,159,0,0,0,0
SUMATERA BARAT,PESISIR SELATAN,IV JURAI,PAINAN,TPS 01,0,0,0,0,0,0,0,0
