Prop,Kota,Kec,Kel,TPS,01 KPU,02 KPU,01 KawalPemilu,02 KawalPemilu,01 KawalPilpres,02 KawalPilpres,01 AyoJagaTPS,02 AyoJagaTPS
SULAWESI TENGGARA,BUTON SELATAN,BATAUGA,LAMPANAIRI,TPS 1,57,78,0,0,0,0,0,0
SULAWESI TENGGARA,MUNA,KATOBU,RAHA I,TPS 5,95,132,0,0,0,0,0,0
SULAWESI TENGGARA,KONAWE SELATAN,WOLASI,MATA WOLASI,TPS 1,78,127,0,0,0,0,0,0
SULAWESI TENGGARA,KONAWE SELATAN,LAINEA,PANGAN JAYA,TPS 1,75,107,0,0,0,0,0,0
SULAWESI TENGGARA,BUTON SELATAN,SAMPOLAWA,BAHARI DUA,TPS 3,32,135,0,0,0,0,0,0
SULAWESI TENGGARA,KOTA KENDARI,KENDARI BARAT,PUNGGALOBA,TPS 03,74,109,74,109,0,0,0,0
SULAWESI TENGGARA,MUNA BARAT,BARANGKA,WALELEI,TPS 2,46,123,0,0,0,0,0,0
SULAWESI TENGGARA,KOLAKA TIMUR,LADONGI,LALOWOSULA,TPS 2,104,133,0,0,0,0,0,0
SULAWESI TENGGARA,MUNA,KATOBU,BUTUNG-BUTUNG,TPS 3,63,179,63,179,0,0,0,0
SULAWESI TENGGARA,KOLAKA,WUNDULAKO,WUNDULAKO,TPS 3,45,182,45,182,0,0,0,0
SULAWESI TENGGARA,KOTA BAU BAU,BATUPOARO,BONEBONE,TPS 02,0,0,68,111,68,111,0,0
SULAWESI TENGGARA,BUTON,LASALIMU,WASAMBAA,TPS 2,151,46,0,0,0,0,0,0
SULAWESI TENGGARA,BOMBANA,POLEANG TIMUR,TEPPOE,TPS 6,98,125,0,0,0,0,0,0
SULAWESI TENGGARA,KOTA KENDARI,KENDARI,JATI MEKAR,TPS 09,37,99,37,99,0,0,0,0
SULAWESI TENGGARA,KOLAKA,WOLO,LALONGGOPI,TPS 2,39,133,0,0,0,0,0,0
SULAWESI TENGGARA,KOLAKA,LATAMBAGA,KOLAKAASI,TPS 20,60,121,60,121,0,0,0,0
SULAWESI TENGGARA,KONAWE KEPULAUAN,WAWONII TIMUR,TEKONEA,TPS 1,25,137,0,0,0,0,0,0
SULAWESI TENGGARA,KONAWE,PURIALA,WATUSA,TPS 1,82,91,82,91,0,0,0,0
SULAWESI TENGGARA,KOLAKA UTARA,WATUNOHU,SAMATURU,TPS 2,114,113,114,113,0,0,0,0
SULAWESI TENGGARA,KOTA KENDARI,POASIA,ANDONOHU,TPS 31,0,0,69,76,0,0,0,0
SULAWESI TENGGARA,KONAWE,WAWOTOBI,LALOSABILA,TPS 1,50,178,50,178,0,0,0,0
SULAWESI TENGGARA,KONAWE SELATAN,PALANGGA,KIAEA,TPS 5,34,150,0,0,0,0,0,0
SULAWESI TENGGARA,KOLAKA UTARA,POREHU,TANGGARURU,TPS 1,18,144,0,0,0,0,0,0
SULAWESI TENGGARA,KOTA KENDARI,KENDARI,KASSILAMPE,TPS 06,37,117,37,117,0,0,0,0
SULAWESI TENGGARA,KOLAKA TIMUR,LADONGI,ATULA,TPS 8,123,109,123,109,0,0,0,0
SULAWESI TENGGARA,KOTA KENDARI,KENDARI BARAT,BENU BENUA,TPS 10,63,97,63,97,0,0,0,0
SULAWESI TENGGARA,BUTON,KAPONTORI,BARANGKA,TPS 3,34,103,0,0,0,0,0,0
SULAWESI TENGGARA,KOTA KENDARI,POASIA,RAHANDOUNA,TPS 13,101,110,101,110,0,0,0,0
SULAWESI TENGGARA,BUTON SELATAN,BATAUGA,MASIRI,TPS 9,114,31,114,31,0,0,0,0
SULAWESI TENGGARA,KOLAKA UTARA,LASUSUA,PONGGIHA,TPS 2,33,178,0,0,0,0,0,0
SULAWESI TENGGARA,BOMBANA,POLEANG UTARA,TAMPABULU,TPS 6,110,108,110,108,0,0,0,0
SULAWESI TENGGARA,KOLAKA,SAMATURU,SANI-SANI,TPS 3,35,181,0,0,0,0,0,0
SULAWESI TENGGARA,KOTA KENDARI,KENDARI BARAT,PUNGGALOBA,TPS 01,46,95,46,95,0,0,0,0
SULAWESI TENGGARA,KOLAKA UTARA,PAKUE,SEUWWA,TPS 1,50,64,0,0,0,0,0,0
SULAWESI TENGGARA,KONAWE SELATAN,TINANGGEA,TOROKEKU,TPS 3,63,129,0,0,0,0,0,0
SULAWESI TENGGARA,KONAWE SELATAN,BAITO,WONUA RAYA,TPS 1,0,0,0,0,0,0,0,0
SULAWESI TENGGARA,WAKATOBI,TOGO BINONGKO,HAKA,TPS 2,104,57,104,37,0,0,0,0
SULAWESI TENGGARA,KOTA BAU BAU,WOLIO,BUKIT WOLIO INDAH,TPS 25,61,124,61,124,0,0,0,0
SULAWESI TENGGARA,KONAWE,UNAAHA,LATOMA,TPS 1,29,119,29,119,0,0,0,0
SULAWESI TENGGARA,KONAWE SELATAN,BASALA,LAMBANDIA,TPS 1,0,0,73,55,0,0,0,0
